Ensembl	Name	Biotype	GeneLength	SumExonLength
FBgn0037931	CG18476	null	3197	2946
FBgn0036603	CG13062	null	865	801
FBgn0013972	Gycalpha99B	null	3256	2354
FBgn0011300	babo	null	10458	5113
FBgn0036602	CG13042	null	635	571
FBgn0013973	Gycbeta100B	null	43887	4066
FBgn0037930	CG14715	null	703	640
FBgn0266990	lncRNA:CR45441	null	408	408
FBgn0265661	lncRNA:CR44468	null	1601	1601
FBgn0266992	lncRNA:CR45443	null	266	266
FBgn0264330	CG43789	null	300	238
FBgn0265660	lncRNA:CR44467	null	801	727
FBgn0266991	lncRNA:CR45442	null	333	333
FBgn0263000	CG43308	null	539	487
FBgn0265663	lncRNA:CR44470	null	1017	1017
FBgn0266994	asRNA:CR45445	null	796	796
FBgn0263001	CR43309	null	679	631
FBgn0265662	lncRNA:CR44469	null	283	283
FBgn0266993	lncRNA:CR45444	null	348	348
FBgn0001995	mRpL4	null	1074	1012
FBgn0264344	CG43800	null	649	590
FBgn0265676	lncRNA:CR44483	null	576	576
FBgn0001994	crp	null	24175	4402
FBgn0264345	lncRNA:CR43801	null	546	546
FBgn0265675	lncRNA:CR44482	null	374	374
FBgn0264346	lncRNA:CR43802	null	685	685
FBgn0265678	lncRNA:CR44485	null	770	770
FBgn0264347	lncRNA:CR43803	null	948	820
FBgn0265677	lncRNA:CR44484	null	378	378
FBgn0000667	Actn	null	18490	5272
FBgn0264348	lncRNA:CR43804	null	524	524
FBgn0263018	snRNA:U4atac	null	160	160
FBgn0264349	lncRNA:CR43805	null	1776	1707
FBgn0265679	lncRNA:CR44486	null	771	716
FBgn0263019	lncRNA:CR43314	null	18895	10706
FBgn0037926	Elp1	null	4721	4315
FBgn0037924	CG14712	null	4448	4250
FBgn0037922	CG14711	null	1610	1319
FBgn0037923	CG6813	null	1588	1387
FBgn0037920	CG14710	null	1639	1458
FBgn0037921	Zaf1	null	4179	3138
FBgn0085753	28SrRNA-Psi:CR40596	null	6005	2775
FBgn0265670	CG44477	null	614	614
FBgn0001991	Ca-alpha1D	null	24710	10481
FBgn0264340	CG43796	null	632	632
FBgn0265672	lncRNA:CR44479	null	483	382
FBgn0001990	wek	null	2217	2033
FBgn0264341	CG43797	null	789	789
FBgn0265671	lncRNA:CR44478	null	402	402
FBgn0264342	CG43798	null	870	747
FBgn0265674	lncRNA:CR44481	null	570	570
FBgn0001992	Cyp303a1	null	2787	2787
FBgn0000662	fl(2)d	null	4930	2977
FBgn0264343	CG43799	null	908	854
FBgn0265673	lncRNA:CR44480	null	403	403
FBgn0085765	2SrRNA-Psi:CR40677	null	30	30
FBgn0266901	lncRNA:CR45361	null	3150	3150
FBgn0266900	lncRNA:CR45360	null	802	802
FBgn0266903	lncRNA:CR45363	null	9615	2854
FBgn0266902	lncRNA:CR45362	null	1338	1210
FBgn0266905	lncRNA:CR45365	null	656	656
FBgn0000606	eve	null	1477	1406
FBgn0266904	lncRNA:CR45364	null	390	390
FBgn0266907	asRNA:CR45367	null	1229	1229
FBgn0266906	asRNA:CR45366	null	846	846
FBgn0266909	lncRNA:CR45369	null	324	324
FBgn0085771	28SrRNA-Psi:CR40741	null	1258	1258
FBgn0001942	eIF4A	null	4146	2480
FBgn0001941	ifc	null	2507	2201
FBgn0000611	exd	null	4042	3302
FBgn0000615	exu	null	3657	3290
FBgn0000617	Taf9	null	1188	1124
FBgn0000618	e(y)2	null	503	503
FBgn0083121	Uhg7	null	1020	421
FBgn0085784	CR41379	null	479	479
FBgn0083120	Uhg8	null	1439	496
FBgn0085788	CR41504	null	789	789
FBgn0083123	Uhg5	null	2898	808
FBgn0085786	CR41501	null	1512	1512
FBgn0083124	Uhg4	null	2040	491
FBgn0085789	CR41506	null	1281	1096
FBgn0000625	eyg	null	5485	3148
FBgn0000629	E(z)	null	3556	2665
FBgn0085791	CR41508	null	1259	1041
FBgn0085790	CR41507	null	1259	1041
FBgn0085792	CR41509	null	1438	1211
FBgn0266930	lncRNA:CR45381	null	590	590
FBgn0266932	lncRNA:CR45383	null	671	671
FBgn0266931	lncRNA:CR45382	null	480	480
FBgn0266934	CR45385	null	712	712
FBgn0266933	asRNA:CR45384	null	1024	1024
FBgn0265605	Ric	null	2578	2283
FBgn0266936	lncRNA:CR45387	null	306	306
FBgn0266935	lncRNA:CR45386	null	393	393
FBgn0265607	beat-IIIa	null	42095	4457
FBgn0266938	lncRNA:CR45389	null	471	471
FBgn0265606	Prosalpha4T1	null	891	891
FBgn0266937	lncRNA:CR45388	null	8791	4902
FBgn0265609	asRNA:CR44427	null	393	393
FBgn0265608	CG44426	null	583	583
FBgn0266939	lncRNA:CR45390	null	435	435
FBgn0083141	Spn28B	null	1410	1248
FBgn0265610	CG44428	null	594	594
FBgn0266941	lncRNA:CR45392	null	523	523
FBgn0266940	CR45391	null	581	581
FBgn0265612	lncRNA:CR44430	null	744	744
FBgn0266943	lncRNA:CR45394	null	357	357
FBgn0265611	asRNA:CR44429	null	906	802
FBgn0266942	lncRNA:CR45393	null	509	509
FBgn0265614	lncRNA:CR44432	null	851	789
FBgn0266945	asRNA:CR45396	null	670	670
FBgn0265613	asRNA:CR44431	null	475	475
FBgn0266944	lncRNA:CR45395	null	388	388
FBgn0266947	lncRNA:CR45398	null	414	414
FBgn0266946	asRNA:CR45397	null	370	370
FBgn0266949	lncRNA:CR45400	null	346	346
FBgn0266948	lncRNA:CR45399	null	834	834
FBgn0266910	lncRNA:CR45370	null	321	321
FBgn0266912	lncRNA:CR45372	null	694	694
FBgn0266911	asRNA:CR45371	null	1696	1620
FBgn0266914	lncRNA:CR45374	null	413	413
FBgn0266913	lncRNA:CR45373	null	317	317
FBgn0266916	Cenp-C	null	5144	4682
FBgn0266915	lncRNA:CR45375	null	385	385
FBgn0266918	CG32486	null	14932	2356
FBgn0266917	Sf3a1	null	2972	2558
FBgn0083167	Neb-cGP	null	1143	987
FBgn0266925	asRNA:CR45376	null	1538	1427
FBgn0266927	lncRNA:CR45378	null	1250	1250
FBgn0266926	lncRNA:CR45377	null	1468	1154
FBgn0266929	lncRNA:CR45380	null	317	317
FBgn0266928	lncRNA:CR45379	null	721	721
FBgn0058198	CG40198	null	1626	1567
FBgn0058191	CG40191	null	3608	3281
FBgn0058172	lncRNA:CR40172	null	795	795
FBgn0034198	CG11400	null	1217	1217
FBgn0034199	Gbp1	null	453	453
FBgn0034194	CG15611	null	5517	1759
FBgn0034195	Spn53F	null	1340	1279
FBgn0034196	CG15605	null	614	614
FBgn0034197	Cda9	null	1855	1637
FBgn0034191	CG6984	null	1087	1030
FBgn0058182	CR40182	null	291	291
FBgn0058160	Sph242	null	13619	5187
FBgn0035497	CG14995	null	8914	4081
FBgn0034165	CG6435	null	1206	794
FBgn0010198	RpS15Aa	null	2069	944
FBgn0034166	CG6472	null	3983	1597
FBgn0035496	CG14990	null	1138	1072
FBgn0035499	Chd64	null	8100	1459
FBgn0010197	Gyc32E	null	10343	3845
FBgn0034168	CG15614	null	1677	1524
FBgn0035498	Fit1	null	3553	3553
FBgn0010194	Wnt5	null	4005	4005
FBgn0034162	CG6426	null	2450	713
FBgn0035495	CG14989	null	5126	2917
FBgn0264270	Sxl	null	23504	9192
FBgn0264271	lncRNA:CR43771	null	649	649
FBgn0264272	mwh	null	31915	4747
FBgn0035491	Dpy-30L2	null	748	587
FBgn0034160	CG5550	null	989	938
FBgn0264273	Sema2b	null	45235	5169
FBgn0035490	CG1136	null	13065	2704
FBgn0289579	Dld	null	2686	2252
FBgn0289578	CG4199	null	7049	3313
FBgn0288232	Cyp6a21	null	1684	1631
FBgn0034158	RalGPS	null	8802	3940
FBgn0034159	CG15615	null	3289	1429
FBgn0034154	CG5267	null	751	751
FBgn0035486	Gr64d	null	3642	2961
FBgn0034156	CG5348	null	2435	2126
FBgn0035488	CG11593	null	2960	2773
FBgn0034157	resilin	null	3267	2801
FBgn0035482	CG14985	null	3153	2908
FBgn0034151	CG15617	null	1357	1298
FBgn0035481	CG12605	null	10521	7500
FBgn0034152	Acp53C14a	null	757	705
FBgn0035484	CG11594	null	3312	2895
FBgn0034153	Acp53C14b	null	646	590
FBgn0035483	Mul1	null	2045	1656
FBgn0035480	CG14984	null	1358	709
FBgn0265588	lncRNA:CR44415	null	1895	1895
FBgn0265587	lncRNA:CR44414	null	873	813
FBgn0265589	asRNA:CR44416	null	281	281
FBgn0034187	Mov10	null	3772	3474
FBgn0034183	SmydA-6	null	1956	1790
FBgn0034184	CG9646	null	4981	3435
FBgn0034186	CG8950	null	3304	3248
FBgn0265580	lncRNA:CR44407	null	633	633
FBgn0034180	Ehbp1	null	8221	4704
FBgn0034181	Paip1	null	3297	2753
FBgn0265582	lncRNA:CR44409	null	452	452
FBgn0288229	CG3164	null	8168	3148
FBgn0034182	SmydA-7	null	2026	1866
FBgn0265581	lncRNA:CR44408	null	603	603
FBgn0265584	lncRNA:CR44411	null	518	518
FBgn0264253	Send2	null	774	774
FBgn0265583	lncRNA:CR44410	null	230	230
FBgn0265586	lncRNA:CR44413	null	593	593
FBgn0265585	lncRNA:CR44412	null	796	796
FBgn0289556	blo	null	23781	5075
FBgn0264267	asRNA:CR43767	null	780	780
FBgn0264268	lncRNA:CR43768	null	794	794
FBgn0265598	Bx	null	57382	4473
FBgn0264269	lncRNA:CR43769	null	536	462
FBgn0034176	ste24a	null	1698	1547
FBgn0034177	AsnRS-m	null	1606	1482
FBgn0034179	CG6805	null	2051	1770
FBgn0034172	CG6665	null	1463	1395
FBgn0034173	CG9010	null	1253	1253
FBgn0034175	ste24b	null	1517	1464
FBgn0265591	lncRNA:CR44418	null	751	751
FBgn0264260	CG43760	null	411	411
FBgn0265590	lncRNA:CR44417	null	831	831
FBgn0264261	lncRNA:CR43761	null	1992	1918
FBgn0265593	lncRNA:CR44420	null	637	637
FBgn0264262	lncRNA:CR43762	null	1124	1047
FBgn0265592	lncRNA:CR44419	null	601	601
FBgn0264263	lncRNA:CR43763	null	428	428
FBgn0265595	CG44422	null	83405	8383
FBgn0264264	lncRNA:CR43764	null	2064	1897
FBgn0265594	lncRNA:CR44421	null	500	500
FBgn0264265	lncRNA:CR43765	null	531	393
FBgn0265597	rsh	null	90456	10101
FBgn0264266	lncRNA:CR43766	null	870	811
FBgn0265596	lncRNA:CR44423	null	707	707
FBgn0046114	Gclm	null	1505	1505
FBgn0046113	GluRIIC	null	3720	3004
FBgn0034129	Parp16	null	1527	1527
FBgn0034126	jtb	null	940	822
FBgn0036787	CG4306	null	1207	1029
FBgn0034127	CG7848	null	2103	2103
FBgn0034128	CG4409	null	1635	939
FBgn0036789	AstC-R2	null	17421	3735
FBgn0035458	ppk27	null	1509	1381
FBgn0034121	CG6262	null	3795	3556
FBgn0035453	CG10357	null	1301	1111
FBgn0036784	CG5103	null	2138	2074
FBgn0034122	CG15711	null	2345	2345
FBgn0036783	CheA75a	null	759	699
FBgn0035452	CG10359	null	3053	1762
FBgn0035455	CG10862	null	1367	1201
FBgn0036786	skl	null	1382	1382
FBgn0036785	CG13700	null	2519	1944
FBgn0036780	CG7330	null	4885	1166
FBgn0011481	Ssdp	null	7102	5521
FBgn0036782	CG7320	null	2144	2023
FBgn0034120	CG15710	null	914	914
FBgn0036781	CG13699	null	7626	3755
FBgn0023479	teq	null	17489	9106
FBgn0023477	Taldo	null	1705	1116
FBgn0034118	Nup62	null	1452	1452
FBgn0035449	CG14971	null	3287	2419
FBgn0034114	CG4282	null	2616	2393
FBgn0036777	CG7341	null	8045	1455
FBgn0035445	Ids	null	1816	1636
FBgn0034117	CG7997	null	2932	1878
FBgn0036778	Cyp312a1	null	3750	3383
FBgn0034110	Atg9	null	2833	2833
FBgn0036773	CG13698	null	17733	2418
FBgn0058100	CR40100	null	504	394
FBgn0036772	CG5290	null	3083	2917
FBgn0035444	CG12012	null	1236	1236
FBgn0036775	Polr3D	null	1727	1544
FBgn0034113	CG8060	null	4420	4017
FBgn0035443	CG12010	null	2368	2255
FBgn0036774	mRpS26	null	921	825
FBgn0035440	CG14969	null	1860	1636
FBgn0036771	Wdr92	null	1541	1485
FBgn0036770	Prestin	null	8924	3553
FBgn0023495	Lip3	null	1665	1434
FBgn0023496	Lip1	null	2137	1681
FBgn0022160	Gpo1	null	5004	2929
FBgn0035479	CG14983	null	607	607
FBgn0035478	CG10853	null	797	588
FBgn0034143	CG8303	null	9346	2286
FBgn0035475	CG10866	null	1933	1874
FBgn0034144	CG5089	null	1664	1664
FBgn0034145	CG5065	null	17241	5493
FBgn0035477	CG14982	null	4569	4282
FBgn0035476	CG12766	null	1502	1075
FBgn0035471	Tecr	null	1544	1105
FBgn0010173	RPA1	null	2332	2135
FBgn0034140	Lst	null	2008	2008
FBgn0035470	Ccz1	null	1713	1531
FBgn0034141	Dolk	null	2140	1897
FBgn0035473	mge	null	2080	1488
FBgn0034142	CG8306	null	5129	2211
FBgn0264291	Det	null	789	651
FBgn0264294	Cyt-b5	null	2431	917
FBgn0264295	CG43773	null	295	295
FBgn0264296	CG43774	null	438	438
FBgn0264297	CG43775	null	3464	2959
FBgn0264298	CG43776	null	3464	2959
FBgn0264299	CG43777	null	3464	2959
FBgn0022153	l(2)k05819	null	6292	5246
FBgn0034136	DAT	null	6672	3040
FBgn0036799	CG13380	null	17794	3428
FBgn0035468	Gr63a	null	1605	1470
FBgn0034137	CG4945	null	4098	2637
FBgn0034138	RpS15	null	1119	810
FBgn0034139	CG4927	null	2073	1449
FBgn0035469	Lamtor4	null	599	543
FBgn0034132	S-Lap8	null	2134	2055
FBgn0035464	PIG-B	null	2696	2244
FBgn0036795	CG18233	null	1878	1548
FBgn0034135	Syn2	null	6229	3712
FBgn0036796	CG18231	null	2051	1548
FBgn0036791	CG7271	null	1407	1407
FBgn0036790	AstC-R1	null	16069	2912
FBgn0036793	CG4174	null	17794	3439
FBgn0035462	IntS10	null	2381	2272
FBgn0034131	CG15712	null	712	657
FBgn0035461	ntc	null	2628	1572
FBgn0023489	Pph13	null	2064	1880
FBgn0266853	lncRNA:CR45314	null	1161	1161
FBgn0266852	lncRNA:CR45313	null	378	378
FBgn0265524	asRNA:CR44374	null	648	582
FBgn0266855	lncRNA:CR45316	null	1321	1321
FBgn0265523	Smr	null	58416	15579
FBgn0266854	CR45315	null	506	506
FBgn0265526	lncRNA:CR44376	null	600	600
FBgn0266857	lncRNA:CR45318	null	1200	1200
FBgn0265525	asRNA:CR44375	null	1374	1374
FBgn0266856	lncRNA:CR45317	null	901	901
FBgn0266859	lncRNA:CR45320	null	696	696
FBgn0265527	lncRNA:CR44377	null	2301	2301
FBgn0266858	lncRNA:CR45319	null	3531	3531
FBgn0265529	lncRNA:CR44379	null	547	470
FBgn0036747	CG6052	null	5666	5243
FBgn0036749	CG7460	null	2001	2001
FBgn0010114	hig	null	19465	4332
FBgn0035413	CG14958	null	646	541
FBgn0035412	CG14957	null	544	423
FBgn0035415	CG14966	null	587	587
FBgn0036746	Crtc	null	9417	5957
FBgn0010113	heca	null	94451	15063
FBgn0035414	CG14965	null	1870	1870
FBgn0036745	CG7484	null	1029	657
FBgn0036740	Vps60	null	1503	1100
FBgn0036742	CG7497	null	4553	1822
FBgn0035410	MnM	null	5764	5079
FBgn0036741	anchor	null	9148	4338
FBgn0266851	lncRNA:CR45312	null	1011	1011
FBgn0266850	lncRNA:CR45311	null	3734	3734
FBgn0265533	CR44383	null	421	421
FBgn0266864	lncRNA:CR45325	null	688	628
FBgn0265532	asRNA:CR44382	null	480	480
FBgn0266863	lncRNA:CR45324	null	1161	1161
FBgn0265535	CG44385	null	1073	1073
FBgn0266866	lncRNA:CR45327	null	745	745
FBgn0265534	lncRNA:CR44384	null	497	497
FBgn0266865	asRNA:CR45326	null	771	771
FBgn0265537	lncRNA:CR44387	null	500	500
FBgn0266868	lncRNA:CR45329	null	821	821
FBgn0265536	asRNA:CR44386	null	616	559
FBgn0266867	lncRNA:CR45328	null	640	640
FBgn0035409	CG14963	null	932	932
FBgn0265539	lncRNA:CR44389	null	300	300
FBgn0265538	CG44388	null	175	175
FBgn0266869	asRNA:CR45330	null	2918	590
FBgn0035405	CG15812	null	2029	2022
FBgn0035407	Asciz	null	2465	2002
FBgn0036738	CG7542	null	1155	1155
FBgn0035402	Usp5	null	2954	2797
FBgn0036733	U4-U6-60K	null	2058	2058
FBgn0035401	Alg2	null	1477	1477
FBgn0036732	Oatp74D	null	24576	4146
FBgn0036735	Edc3	null	4529	4062
FBgn0011455	ND-SGDH	null	1089	888
FBgn0036734	CG7564	null	10443	10443
FBgn0035400	CG11537	null	15424	5200
FBgn0036731	CG6333	null	6102	2133
FBgn0036730	qjt	null	1046	990
FBgn0086904	Nacalpha	null	1307	1097
FBgn0086906	sls	null	75931	58996
FBgn0086907	Cyt-c-d	null	3745	837
FBgn0086900	Cpr65Ax1	null	457	389
FBgn0266860	lncRNA:CR45321	null	520	520
FBgn0265531	asRNA:CR44381	null	652	580
FBgn0266862	lncRNA:CR45323	null	641	641
FBgn0024754	Flo1	null	3134	1830
FBgn0265530	lncRNA:CR44380	null	1101	1101
FBgn0266861	lncRNA:CR45322	null	700	700
FBgn0265500	lncRNA:CR44369	null	508	508
FBgn0266831	lncRNA:CR45293	null	255	255
FBgn0266830	lncRNA:CR45292	null	353	353
FBgn0266833	lncRNA:CR45295	null	388	388
FBgn0266832	lncRNA:CR45294	null	366	366
FBgn0086908	egg	null	4368	3937
FBgn0266835	lncRNA:CR45297	null	235	235
FBgn0086909	Hykk	null	6495	2094
FBgn0266834	lncRNA:CR45296	null	498	498
FBgn0266837	lncRNA:CR45299	null	439	439
FBgn0266836	lncRNA:CR45298	null	865	865
FBgn0265508	asRNA:CR44370	null	5728	5545
FBgn0266839	lncRNA:CR45301	null	416	416
FBgn0035439	CG14961	null	3119	3063
FBgn0266838	asRNA:CR45300	null	342	342
FBgn0035438	Gtpx	null	2362	1359
FBgn0036769	Tsp74F	null	4043	1519
FBgn0034109	CG7747	null	1867	1696
FBgn0265509	lncRNA:CR44371	null	801	801
FBgn0034103	prim	null	456	456
FBgn0035435	PIG-C	null	1205	1103
FBgn0036766	CG5506	null	728	661
FBgn0034104	CG15705	null	680	465
FBgn0035434	Drsl5	null	364	364
FBgn0036765	CG7408	null	4558	3171
FBgn0034105	CG7755	null	1317	1317
FBgn0035437	Strip	null	6847	4055
FBgn0036768	CG7402	null	3700	1894
FBgn0034106	CG9068	null	4016	3684
FBgn0035436	CG12016	null	2935	2346
FBgn0036767	CG16775	null	698	698
FBgn0035431	CG14968	null	3777	1282
FBgn0035430	CG12009	null	7542	3565
FBgn0036761	MED19	null	2777	1853
FBgn0036764	CG5535	null	4171	2296
FBgn0035432	ZnT63C	null	10302	3253
FBgn0036763	TrpRS-m	null	2727	2477
FBgn0036760	CG5567	null	2005	1288
FBgn0086915	Mst77F	null	1127	1065
FBgn0086916	snky	null	2304	2232
FBgn0086917	spok	null	31677	1767
FBgn0023458	Rbcn-3A	null	14743	11139
FBgn0086912	mbm	null	1804	1756
FBgn0086913	Rab26	null	16254	4353
FBgn0265511	lncRNA:CR44373	null	801	801
FBgn0266842	lncRNA:CR45304	null	576	576
FBgn0265510	asRNA:CR44372	null	2834	2834
FBgn0266841	lncRNA:CR45303	null	1120	1120
FBgn0266844	lncRNA:CR45306	null	549	549
FBgn0023441	fus	null	19352	7287
FBgn0265512	mlt	null	3016	3016
FBgn0266843	asRNA:CR45305	null	223	223
FBgn0266846	lncRNA:CR45308	null	510	510
FBgn0266845	CG45307	null	408	408
FBgn0266848	wap	null	3978	3580
FBgn0266847	lncRNA:CR45309	null	620	620
FBgn0035428	CG14960	null	5220	1444
FBgn0036759	CG5577	null	2778	2162
FBgn0266849	lncRNA:CR45310	null	1801	1801
FBgn0035427	ckd	null	10307	1747
FBgn0035429	CG12017	null	10658	2667
FBgn0035424	Larp4B	null	11767	10013
FBgn0035423	eIF1	null	1310	681
FBgn0036754	ais	null	2226	2112
FBgn0035426	CG12078	null	1021	954
FBgn0036757	Ir75a	null	2352	1982
FBgn0011476	l(3)neo43	null	688	627
FBgn0035425	CG17746	null	2774	1851
FBgn0036756	Cln3	null	4889	1649
FBgn0035420	hob	null	7929	7388
FBgn0036751	Adgf-B	null	1756	1694
FBgn0011474	Set8	null	4457	4183
FBgn0036750	CG6034	null	1688	1688
FBgn0035422	RpL28	null	2050	1382
FBgn0035421	nSMase	null	1770	1684
FBgn0036752	Adgf-A	null	12428	2588
FBgn0266840	lncRNA:CR45302	null	307	307
FBgn0266897	lncRNA:CR45357	null	259	259
FBgn0266896	lncRNA:CR45356	null	225	225
FBgn0266899	lncRNA:CR45359	null	975	916
FBgn0266898	lncRNA:CR45358	null	339	339
FBgn0036708	CG13725	null	901	901
FBgn0036707	CG13724	null	1653	1653
FBgn0036709	Or74a	null	1437	1215
FBgn0036704	CG6497	null	1561	1561
FBgn0036703	CG7707	null	1311	1138
FBgn0036706	ND-24L	null	843	843
FBgn0036705	CG13723	null	571	571
FBgn0036702	Afg3l2	null	3516	3239
FBgn0024728	Slip1	null	6264	2818
FBgn0266891	lncRNA:CR45351	null	1031	1031
FBgn0266893	lncRNA:CR45353	null	584	584
FBgn0266892	lncRNA:CR45352	null	451	451
FBgn0266895	lncRNA:CR45355	null	267	267
FBgn0266894	lncRNA:CR45354	null	432	432
FBgn0265577	IBIN	null	228	228
FBgn0265576	CG44403	null	1397	1397
FBgn0265579	CG44406	null	435	332
FBgn0265578	CG44405	null	1933	1933
FBgn0085612	CR41320	null	13559	724
FBgn0265575	yin	null	8974	3278
FBgn0265574	Cdc5	null	3533	3346
FBgn0024740	Lip2	null	7514	2292
FBgn0265544	CR44394	null	623	571
FBgn0266875	lncRNA:CR45336	null	642	642
FBgn0265543	lncRNA:CR44393	null	2461	552
FBgn0266874	lncRNA:CR45335	null	1174	1174
FBgn0265546	lncRNA:CR44396	null	762	762
FBgn0266877	lncRNA:CR45338	null	370	370
FBgn0265545	lncRNA:CR44395	null	496	496
FBgn0266876	lncRNA:CR45337	null	309	309
FBgn0265548	lncRNA:CR44398	null	3594	821
FBgn0266879	lncRNA:CR45340	null	207	207
FBgn0265547	lncRNA:CR44397	null	1626	1060
FBgn0266878	lncRNA:CR45339	null	244	244
FBgn0036729	CG13733	null	1132	1132
FBgn0265549	lncRNA:CR44399	null	697	562
FBgn0036726	QIL1	null	824	762
FBgn0036725	CG18265	null	18061	8834
FBgn0036728	UQCR-Q	null	1364	975
FBgn0036727	SecCl	null	4391	2249
FBgn0036723	CG12229	null	1960	1960
FBgn0023415	Acp32CD	null	952	886
FBgn0023416	Ac3	null	15378	5172
FBgn0265540	asRNA:CR44390	null	3342	3240
FBgn0266871	lncRNA:CR45332	null	885	885
FBgn0266870	lncRNA:CR45331	null	534	534
FBgn0265542	lncRNA:CR44392	null	1024	933
FBgn0266873	lncRNA:CR45334	null	2635	1413
FBgn0265541	CR44391	null	731	731
FBgn0266872	lncRNA:CR45333	null	296	296
FBgn0266886	lncRNA:CR45347	null	13474	768
FBgn0266885	lncRNA:CR45346	null	645	645
FBgn0266888	lncRNA:CR45349	null	422	422
FBgn0266887	lncRNA:CR45348	null	598	598
FBgn0266889	asRNA:CR45350	null	1680	1680
FBgn0010109	dpn	null	3360	2036
FBgn0036715	Cad74A	null	11778	6779
FBgn0036714	CG7692	null	6235	5440
FBgn0036717	CG13731	null	5321	2980
FBgn0010105	comm	null	6920	2495
FBgn0036716	CG13728	null	2703	2504
FBgn0036711	CG13727	null	1038	909
FBgn0036710	CG6479	null	2091	1897
FBgn0036713	Mip	null	4720	1396
FBgn0036712	brv2	null	2647	2367
FBgn0010100	mAcon1	null	4616	3103
FBgn0085638	CG41378	null	76329	859
FBgn0023407	B4	null	48705	8114
FBgn0266880	asRNA:CR45341	null	328	328
FBgn0024733	RpL10	null	2282	1235
FBgn0265551	lncRNA:CR44401	null	902	902
FBgn0266882	asRNA:CR45343	null	904	904
FBgn0024734	PRL-1	null	11772	3790
FBgn0265550	lncRNA:CR44400	null	393	393
FBgn0266881	asRNA:CR45342	null	292	202
FBgn0266884	lncRNA:CR45345	null	2677	2677
FBgn0024732	Drep1	null	5561	2153
FBgn0266883	lncRNA:CR45344	null	537	537
FBgn0000711	flw	null	23858	4276
FBgn0000715	FMRFa	null	4164	1427
FBgn0000719	fog	null	30878	6564
FBgn0085644	CR41423	null	1165	1165
FBgn0000721	for	null	34880	6929
FBgn0000723	FER	null	26944	5437
FBgn0083000	snoRNA:Psi28S-1192b	null	138	138
FBgn0083001	snoRNA:Psi28S-1192a	null	140	140
FBgn0083004	snoRNA:Psi28S-1175b	null	141	141
FBgn0083005	snoRNA:Psi28S-1175a	null	136	136
FBgn0083003	snoRNA:Psi28S-1175c	null	136	136
FBgn0085664	CR41519	null	238	238
FBgn0083008	snoRNA:Psi28S-1135e	null	151	151
FBgn0083009	snoRNA:Psi28S-1135d	null	142	142
FBgn0083006	snoRNA:Psi28S-1153	null	148	148
FBgn0083007	snoRNA:Psi28S-1135f	null	151	151
FBgn0083011	snoRNA:Psi28S-1135b	null	145	145
FBgn0083012	snoRNA:Psi28S-1135a	null	148	148
FBgn0085673	Su(Ste):CR41533	null	1543	1543
FBgn0083010	snoRNA:Psi28S-1135c	null	143	143
FBgn0083015	snoRNA:Psi18S-920	null	141	141
FBgn0083016	snoRNA:Psi18S-841d	null	138	138
FBgn0083013	snoRNA:Psi28S-1060	null	150	150
FBgn0083014	snoRNA:Psi18S-996	null	151	151
FBgn0083017	snoRNA:Psi18S-841c	null	133	133
FBgn0083018	snoRNA:Psi18S-841b	null	138	138
FBgn0266811	CG45273	null	437	437
FBgn0266810	asRNA:CR45272	null	3542	3542
FBgn0266813	asRNA:CR45275	null	552	552
FBgn0266812	lncRNA:CR45274	null	401	401
FBgn0266815	lncRNA:CR45277	null	466	466
FBgn0266814	lncRNA:CR45276	null	1806	1806
FBgn0266817	lncRNA:CR45279	null	633	633
FBgn0266816	lncRNA:CR45278	null	1050	1050
FBgn0266819	asRNA:CR45281	null	5936	5936
FBgn0266818	lncRNA:CR45280	null	2095	2095
FBgn0083022	snoRNA:Psi18S-640e	null	124	124
FBgn0083023	snoRNA:Psi18S-640d	null	131	131
FBgn0083020	snoRNA:Psi18S-640g	null	129	129
FBgn0083021	snoRNA:Psi18S-640f	null	126	126
FBgn0083026	snoRNA:Psi18S-640a	null	132	132
FBgn0083027	snoRNA:Psi18S-531	null	152	152
FBgn0083024	snoRNA:Psi18S-640c	null	128	128
FBgn0083025	snoRNA:Psi18S-640b	null	137	137
FBgn0083028	snoRNA:Psi18S-525k	null	140	140
FBgn0083029	snoRNA:Psi18S-525j	null	136	136
FBgn0266820	lncRNA:CR45282	null	346	346
FBgn0266822	lncRNA:CR45284	null	6301	6301
FBgn0266821	lncRNA:CR45283	null	1156	1095
FBgn0266824	lncRNA:CR45286	null	1335	1335
FBgn0266823	lncRNA:CR45285	null	293	293
FBgn0266826	lncRNA:CR45288	null	218	218
FBgn0266825	lncRNA:CR45287	null	287	287
FBgn0266828	lncRNA:CR45290	null	786	598
FBgn0266827	lncRNA:CR45289	null	590	590
FBgn0266829	lncRNA:CR45291	null	334	334
FBgn0085692	CG41561	null	2142	1428
FBgn0083030	snoRNA:Psi18S-525i	null	136	136
FBgn0083033	snoRNA:Psi18S-525f	null	135	135
FBgn0083034	snoRNA:Psi18S-525e	null	130	130
FBgn0083031	snoRNA:Psi18S-525h	null	135	135
FBgn0083032	snoRNA:Psi18S-525g	null	134	134
FBgn0085693	CG41562	null	833	760
FBgn0083037	snoRNA:Psi18S-525b	null	135	135
FBgn0083038	snoRNA:Psi18S-525a	null	134	134
FBgn0083035	snoRNA:Psi18S-525d	null	137	137
FBgn0083036	snoRNA:Psi18S-525c	null	134	134
